DATE;GTIN 13;Store;Sales;;
05/12/2023;139838;Store 5;5;;
05/12/2023;139479;Store 1;482;;
05/12/2023;139765;Store 8;13;;
06/12/2023;139896;Store 5;631;;
06/12/2023;139517;Store 7;320;;
06/12/2023;139510;Store 8;94;;
06/12/2023;139637;Store 10;82;;
06/12/2023;139716;Store 3;102;;
06/12/2023;139931;Store 2;6;;
06/12/2023;139488;Store 12;118;;
06/12/2023;139462;Store 14;10;;
06/12/2023;139534;Store 4;87;;
06/12/2023;139878;Store 2;90;;
06/12/2023;139669;Store 9;99;;
06/12/2023;139434;Store 3;137;;
06/12/2023;139518;Store 14;76;;
06/12/2023;139886;Store 12;88;;
06/12/2023;139456;Store 4;285;;
06/12/2023;139545;Store 8;60;;
06/12/2023;139914;Store 9;55;;
06/12/2023;139497;Store 4;49;;
06/12/2023;139455;Store 13;83;;
06/12/2023;139906;Store 12;5;;
06/12/2023;139824;Store 12;120;;
06/12/2023;139582;Store 13;89;;
06/12/2023;139796;Store 5;2;;
06/12/2023;139495;Store 10;100;;
06/12/2023;139626;Store 3;16;;
06/12/2023;139872;Store 9;43;;
06/12/2023;139583;Store 11;57;;
06/12/2023;139671;Store 15;3;;
06/12/2023;139836;Store 14;26;;
06/12/2023;139443;Store 8;-1;;
06/12/2023;139873;Store 13;277;;
06/12/2023;139715;Store 5;101;;
06/12/2023;139485;Store 16;71;;
06/12/2023;139462;Store 8;9;;
06/12/2023;139414;Store 9;150;;
06/12/2023;139474;Store 15;36;;
06/12/2023;139726;Store 3;3;;
06/12/2023;139606;Store 4;18;;
06/12/2023;139861;Store 8;238;;
06/12/2023;139690;Store 16;19;;
06/12/2023;139610;Store 1;385;;
06/12/2023;139921;Store 10;88;;
06/12/2023;139848;Store 5;11;;
07/12/2023;139753;Store 8;95;;
07/12/2023;139659;Store 8;102;;
07/12/2023;139641;Store 16;6;;
07/12/2023;139909;Store 7;8;;
07/12/2023;139660;Store 14;111;;
07/12/2023;139621;Store 3;772;;
07/12/2023;139743;Store 7;54;;
07/12/2023;139829;Store 15;13;;
07/12/2023;139539;Store 5;34;;
07/12/2023;139425;Store 4;169;;
07/12/2023;139728;Store 3;4;;
07/12/2023;139691;Store 10;230;;
07/12/2023;139574;Store 4;51;;
07/12/2023;139938;Store 4;26;;
07/12/2023;139560;Store 8;54;;
07/12/2023;139428;Store 6;4;;
07/12/2023;139623;Store 10;188;;
07/12/2023;139579;Store 16;367;;
07/12/2023;139674;Store 7;997;;
07/12/2023;139758;Store 9;872;;
07/12/2023;139612;Store 2;251;;
07/12/2023;139526;Store 1;6;;
07/12/2023;139695;Store 16;84;;
07/12/2023;139926;Store 10;45;;
07/12/2023;139559;Store 16;187;;
07/12/2023;139648;Store 5;64;;
07/12/2023;139788;Store 14;219;;
07/12/2023;139455;Store 8;13;;
07/12/2023;139899;Store 9;1;;
07/12/2023;139608;Store 4;36;;
07/12/2023;139638;Store 12;79;;
07/12/2023;139403;Store 14;3;;
07/12/2023;139844;Store 13;10;;
07/12/2023;139677;Store 8;19;;
07/12/2023;139408;Store 11;281;;
07/12/2023;139746;Store 15;745;;
07/12/2023;139896;Store 2;53;;
07/12/2023;139703;Store 12;389;;
07/12/2023;139835;Store 1;1;;
07/12/2023;139588;Store 1;1;;
07/12/2023;139477;Store 4;85;;
07/12/2023;139440;Store 9;46;;
07/12/2023;139728;Store 15;163;;
08/12/2023;139844;Store 9;30;;
08/12/2023;139479;Store 11;51;;
08/12/2023;139795;Store 6;2;;
08/12/2023;139443;Store 10;30;;
08/12/2023;139714;Store 12;9;;
08/12/2023;139897;Store 10;47;;
08/12/2023;139893;Store 6;79;;
08/12/2023;139549;Store 1;26;;
08/12/2023;139688;Store 7;18;;
08/12/2023;139404;Store 9;20;;
08/12/2023;139753;Store 1;8;;
08/12/2023;139596;Store 3;5;;
08/12/2023;139831;Store 11;33;;
08/12/2023;139746;Store 11;28;;
08/12/2023;139671;Store 7;86;;
08/12/2023;139606;Store 1;13;;
08/12/2023;139481;Store 9;52;;
08/12/2023;139462;Store 11;142;;
08/12/2023;139587;Store 10;1;;
08/12/2023;139779;Store 11;29;;
08/12/2023;139531;Store 12;148;;
08/12/2023;139744;Store 8;111;;
08/12/2023;139545;Store 12;25;;
08/12/2023;139431;Store 16;18;;
08/12/2023;139620;Store 11;538;;
08/12/2023;139547;Store 16;123;;
08/12/2023;139564;Store 10;294;;
08/12/2023;139630;Store 7;120;;
08/12/2023;139728;Store 15;7;;
08/12/2023;139864;Store 11;105;;
08/12/2023;139903;Store 11;1;;
08/12/2023;139522;Store 13;12;;
08/12/2023;139456;Store 8;33;;
08/12/2023;139632;Store 5;81;;
08/12/2023;139726;Store 15;400;;
08/12/2023;139636;Store 7;304;;
08/12/2023;139932;Store 3;138;;
09/12/2023;139559;Store 13;32;;
09/12/2023;139564;Store 16;206;;
09/12/2023;139405;Store 16;36;;
09/12/2023;139821;Store 8;38;;
09/12/2023;139761;Store 14;351;;
09/12/2023;139662;Store 8;97;;
09/12/2023;139650;Store 12;2;;
09/12/2023;139857;Store 11;364;;
09/12/2023;139406;Store 11;138;;
09/12/2023;139420;Store 8;-1;;
09/12/2023;139534;Store 16;14;;
09/12/2023;139761;Store 12;11;;
09/12/2023;139919;Store 7;4;;
09/12/2023;139896;Store 15;18;;
09/12/2023;139811;Store 7;1;;
09/12/2023;139767;Store 16;596;;
09/12/2023;139851;Store 6;30;;
09/12/2023;139730;Store 14;52;;
09/12/2023;139695;Store 13;47;;
09/12/2023;139539;Store 4;29;;
09/12/2023;139870;Store 16;62;;
09/12/2023;139806;Store 13;6;;
09/12/2023;139911;Store 5;39;;
09/12/2023;139516;Store 14;52;;
09/12/2023;139708;Store 15;67;;
09/12/2023;139426;Store 1;16;;
09/12/2023;139577;Store 14;68;;
09/12/2023;139535;Store 3;134;;
09/12/2023;139405;Store 14;19;;
09/12/2023;139870;Store 7;79;;
09/12/2023;139418;Store 15;5;;
09/12/2023;139872;Store 16;19;;
09/12/2023;139704;Store 14;34;;
09/12/2023;139506;Store 16;648;;
09/12/2023;139791;Store 8;3;;
09/12/2023;139431;Store 12;21;;
09/12/2023;139802;Store 14;8;;
09/12/2023;139846;Store 2;31;;
09/12/2023;139518;Store 15;64;;
09/12/2023;139447;Store 2;24;;
09/12/2023;139647;Store 1;11;;
09/12/2023;139527;Store 3;70;;
09/12/2023;139762;Store 13;14;;
09/12/2023;139747;Store 13;2;;
09/12/2023;139808;Store 10;92;;
09/12/2023;139784;Store 3;55;;
10/12/2023;139591;Store 3;2;;
10/12/2023;139491;Store 2;1;;
10/12/2023;139716;Store 4;17;;
10/12/2023;139775;Store 6;67;;
10/12/2023;139498;Store 6;96;;
10/12/2023;139621;Store 16;50;;
10/12/2023;139747;Store 3;13;;
10/12/2023;139737;Store 8;221;;
10/12/2023;139661;Store 8;23;;
10/12/2023;139467;Store 12;1;;
10/12/2023;139632;Store 12;1;;
10/12/2023;139902;Store 6;21;;
10/12/2023;139505;Store 13;41;;
10/12/2023;139796;Store 9;128;;
10/12/2023;139758;Store 6;76;;
10/12/2023;139576;Store 11;5;;
10/12/2023;139491;Store 12;5;;
10/12/2023;139434;Store 8;8;;
10/12/2023;139873;Store 11;1;;
10/12/2023;139724;Store 14;79;;
10/12/2023;139417;Store 8;40;;
10/12/2023;139542;Store 2;50;;
10/12/2023;139904;Store 10;433;;
10/12/2023;139898;Store 5;37;;
10/12/2023;139642;Store 11;7;;
10/12/2023;139739;Store 12;72;;
10/12/2023;139582;Store 3;12;;
10/12/2023;139797;Store 11;3;;
10/12/2023;139580;Store 15;21;;
10/12/2023;139940;Store 1;20;;
10/12/2023;139565;Store 13;135;;
10/12/2023;139748;Store 4;200;;
10/12/2023;139673;Store 2;88;;
10/12/2023;139744;Store 10;35;;
10/12/2023;139483;Store 10;49;;
10/12/2023;139608;Store 2;389;;
10/12/2023;139567;Store 2;81;;
10/12/2023;139771;Store 15;24;;
10/12/2023;139599;Store 14;7;;
10/12/2023;139562;Store 6;12;;
10/12/2023;139647;Store 10;588;;
10/12/2023;139550;Store 7;5;;
10/12/2023;139476;Store 2;7;;
10/12/2023;139794;Store 12;264;;
10/12/2023;139941;Store 12;14;;
11/12/2023;139674;Store 9;6;;
11/12/2023;139827;Store 10;570;;
11/12/2023;139461;Store 16;145;;
11/12/2023;139879;Store 4;242;;
11/12/2023;139895;Store 3;8;;
11/12/2023;139773;Store 3;60;;
11/12/2023;139552;Store 14;26;;
11/12/2023;139564;Store 6;86;;
11/12/2023;139884;Store 11;58;;
11/12/2023;139884;Store 10;35;;
11/12/2023;139747;Store 6;10;;
11/12/2023;139838;Store 7;17;;
11/12/2023;139484;Store 8;144;;
11/12/2023;139884;Store 9;41;;
11/12/2023;139438;Store 16;5;;
11/12/2023;139640;Store 6;5;;
11/12/2023;139456;Store 9;14;;
11/12/2023;139574;Store 10;5;;
11/12/2023;139729;Store 6;107;;
11/12/2023;139724;Store 15;4;;
11/12/2023;139539;Store 11;9;;
11/12/2023;139501;Store 7;52;;
11/12/2023;139409;Store 7;10;;
11/12/2023;139410;Store 8;8;;
11/12/2023;139860;Store 12;186;;
11/12/2023;139475;Store 6;824;;
11/12/2023;139875;Store 9;106;;
11/12/2023;139595;Store 12;1;;
11/12/2023;139921;Store 11;241;;
11/12/2023;139492;Store 14;12;;
11/12/2023;139627;Store 10;12;;
11/12/2023;139469;Store 9;79;;
11/12/2023;139878;Store 6;99;;
11/12/2023;139888;Store 14;24;;
11/12/2023;139536;Store 5;37;;
11/12/2023;139906;Store 4;2;;
11/12/2023;139783;Store 13;248;;
11/12/2023;139798;Store 5;12;;
11/12/2023;139428;Store 12;36;;
11/12/2023;139676;Store 5;125;;
11/12/2023;139478;Store 11;1;;
11/12/2023;139455;Store 15;41;;
11/12/2023;139757;Store 10;6;;
11/12/2023;139885;Store 2;6;;
11/12/2023;139729;Store 10;86;;
12/12/2023;139796;Store 12;3491;;
12/12/2023;139645;Store 13;2;;
12/12/2023;139433;Store 3;107;;
12/12/2023;139801;Store 3;39;;
12/12/2023;139546;Store 15;38;;
12/12/2023;139745;Store 9;149;;
12/12/2023;139536;Store 11;52;;
12/12/2023;139877;Store 3;10;;
12/12/2023;139409;Store 16;23;;
12/12/2023;139425;Store 9;1727;;
12/12/2023;139463;Store 2;27;;
12/12/2023;139845;Store 7;91;;
12/12/2023;139534;Store 8;149;;
12/12/2023;139533;Store 16;200;;
12/12/2023;139626;Store 10;134;;
12/12/2023;139862;Store 3;55;;
12/12/2023;139761;Store 4;6;;
12/12/2023;139481;Store 10;56;;
12/12/2023;139876;Store 9;13;;
12/12/2023;139748;Store 9;98;;
12/12/2023;139619;Store 6;346;;
12/12/2023;139827;Store 7;25;;
12/12/2023;139823;Store 9;1;;
12/12/2023;139474;Store 8;15;;
12/12/2023;139754;Store 16;340;;
12/12/2023;139453;Store 1;111;;
12/12/2023;139918;Store 16;9;;
12/12/2023;139676;Store 7;24;;
12/12/2023;139459;Store 6;35;;
12/12/2023;139636;Store 16;108;;
12/12/2023;139709;Store 14;147;;
12/12/2023;139424;Store 10;12;;
12/12/2023;139517;Store 4;39;;
12/12/2023;139437;Store 12;34;;
12/12/2023;139401;Store 6;71;;
12/12/2023;139469;Store 8;23;;
12/12/2023;139609;Store 13;65;;
12/12/2023;139417;Store 3;28;;
12/12/2023;139465;Store 12;26;;
12/12/2023;139721;Store 16;1;;
12/12/2023;139569;Store 3;7;;
12/12/2023;139895;Store 16;63;;
12/12/2023;139885;Store 2;94;;
12/12/2023;139798;Store 12;28;;
12/12/2023;139713;Store 6;200;;
12/12/2023;139404;Store 6;15;;
13/12/2023;139905;Store 11;60;;
13/12/2023;139475;Store 7;134;;
13/12/2023;139763;Store 5;574;;
13/12/2023;139745;Store 1;14;;
13/12/2023;139825;Store 8;70;;
13/12/2023;139862;Store 2;32;;
13/12/2023;139898;Store 4;145;;
13/12/2023;139569;Store 1;5;;
13/12/2023;139651;Store 13;52;;
13/12/2023;139639;Store 5;6;;
13/12/2023;139442;Store 1;20;;
13/12/2023;139907;Store 6;2;;
13/12/2023;139924;Store 4;48;;
13/12/2023;139554;Store 13;65;;
13/12/2023;139634;Store 14;28;;
13/12/2023;139425;Store 3;37;;
13/12/2023;139488;Store 6;164;;
13/12/2023;139579;Store 1;64;;
13/12/2023;139541;Store 1;26;;
13/12/2023;139788;Store 6;35;;
13/12/2023;139666;Store 2;28;;
13/12/2023;139782;Store 3;93;;
13/12/2023;139854;Store 14;40;;
13/12/2023;139819;Store 7;237;;
13/12/2023;139560;Store 14;44;;
13/12/2023;139921;Store 1;14;;
13/12/2023;139518;Store 4;7;;
13/12/2023;139725;Store 6;292;;
13/12/2023;139632;Store 12;25;;
13/12/2023;139690;Store 12;30;;
13/12/2023;139468;Store 16;31;;
13/12/2023;139650;Store 16;7;;
13/12/2023;139898;Store 10;1;;
13/12/2023;139935;Store 16;86;;
13/12/2023;139914;Store 1;218;;
13/12/2023;139930;Store 7;132;;
13/12/2023;139887;Store 12;16;;
13/12/2023;139522;Store 15;76;;
13/12/2023;139756;Store 2;11;;
13/12/2023;139728;Store 14;89;;
13/12/2023;139445;Store 9;40;;
13/12/2023;139775;Store 1;75;;
13/12/2023;139878;Store 12;23;;
13/12/2023;139591;Store 9;16;;
13/12/2023;139766;Store 4;54;;
13/12/2023;139606;Store 12;38;;
13/12/2023;139873;Store 1;99;;
13/12/2023;139824;Store 10;84;;
13/12/2023;139593;Store 2;-1;;
13/12/2023;139639;Store 1;75;;
14/12/2023;139832;Store 6;153;;
14/12/2023;139629;Store 7;221;;
14/12/2023;139655;Store 1;6;;
14/12/2023;139592;Store 12;596;;
14/12/2023;139794;Store 4;1;;
14/12/2023;139938;Store 6;195;;
14/12/2023;139400;Store 6;2;;
14/12/2023;139404;Store 6;33;;
14/12/2023;139777;Store 6;45;;
14/12/2023;139657;Store 13;136;;
14/12/2023;139697;Store 4;34;;
14/12/2023;139840;Store 12;3;;
14/12/2023;139807;Store 6;110;;
14/12/2023;139523;Store 4;21;;
14/12/2023;139741;Store 2;51;;
14/12/2023;139421;Store 3;24;;
14/12/2023;139491;Store 14;46;;
14/12/2023;139793;Store 15;10;;
14/12/2023;139500;Store 16;3;;
14/12/2023;139647;Store 14;3;;
14/12/2023;139520;Store 6;27;;
14/12/2023;139880;Store 8;71;;
14/12/2023;139824;Store 14;17;;
14/12/2023;139834;Store 1;114;;
14/12/2023;139839;Store 11;6;;
14/12/2023;139881;Store 13;41;;
14/12/2023;139559;Store 6;24;;
14/12/2023;139865;Store 15;16;;
14/12/2023;139485;Store 15;120;;
14/12/2023;139700;Store 8;26;;
14/12/2023;139632;Store 3;52;;
14/12/2023;139762;Store 4;53;;
14/12/2023;139662;Store 4;89;;
14/12/2023;139524;Store 6;18;;
14/12/2023;139828;Store 7;34;;
14/12/2023;139849;Store 4;40;;
14/12/2023;139441;Store 16;13;;
14/12/2023;139896;Store 4;26;;
14/12/2023;139892;Store 7;16;;
14/12/2023;139500;Store 3;20;;
14/12/2023;139576;Store 11;10;;
14/12/2023;139783;Store 14;175;;
15/12/2023;139669;Store 7;1;;
15/12/2023;139462;Store 14;342;;
15/12/2023;139498;Store 6;41;;
15/12/2023;139599;Store 16;150;;
15/12/2023;139412;Store 15;154;;
15/12/2023;139692;Store 10;12;;
15/12/2023;139688;Store 6;33;;
15/12/2023;139847;Store 4;7;;
15/12/2023;139508;Store 1;47;;
15/12/2023;139761;Store 10;44;;
15/12/2023;139710;Store 9;13;;
15/12/2023;139480;Store 7;9;;
15/12/2023;139518;Store 5;10;;
15/12/2023;139606;Store 6;68;;
15/12/2023;139593;Store 4;162;;
15/12/2023;139490;Store 5;812;;
15/12/2023;139834;Store 15;58;;
15/12/2023;139790;Store 8;33;;
15/12/2023;139521;Store 7;10;;
15/12/2023;139464;Store 6;124;;
15/12/2023;139546;Store 6;48;;
15/12/2023;139413;Store 10;10;;
15/12/2023;139726;Store 4;43;;
15/12/2023;139768;Store 11;12;;
15/12/2023;139616;Store 9;5;;
15/12/2023;139731;Store 4;104;;
15/12/2023;139646;Store 11;5;;
15/12/2023;139876;Store 15;77;;
15/12/2023;139917;Store 10;20;;
15/12/2023;139777;Store 8;1;;
15/12/2023;139402;Store 10;51;;
15/12/2023;139430;Store 14;21;;
15/12/2023;139545;Store 6;28;;
15/12/2023;139537;Store 5;54;;
15/12/2023;139576;Store 1;15;;
15/12/2023;139585;Store 14;327;;
15/12/2023;139821;Store 3;28;;
15/12/2023;139878;Store 10;22;;
15/12/2023;139446;Store 12;55;;
16/12/2023;139701;Store 15;50;;
16/12/2023;139877;Store 6;23;;
16/12/2023;139456;Store 15;128;;
16/12/2023;139718;Store 7;48;;
16/12/2023;139614;Store 14;172;;
16/12/2023;139681;Store 15;415;;
16/12/2023;139475;Store 2;9;;
16/12/2023;139644;Store 15;48;;
16/12/2023;139481;Store 4;88;;
16/12/2023;139401;Store 2;81;;
16/12/2023;139406;Store 1;667;;
16/12/2023;139868;Store 10;31;;
16/12/2023;139606;Store 9;79;;
16/12/2023;139848;Store 14;18;;
16/12/2023;139897;Store 2;5;;
16/12/2023;139506;Store 6;5;;
16/12/2023;139841;Store 12;25;;
16/12/2023;139615;Store 15;43;;
16/12/2023;139916;Store 14;62;;
16/12/2023;139795;Store 14;36;;
16/12/2023;139416;Store 6;191;;
16/12/2023;139504;Store 7;282;;
16/12/2023;139411;Store 4;52;;
16/12/2023;139567;Store 12;42;;
16/12/2023;139481;Store 15;2;;
16/12/2023;139749;Store 3;55;;
16/12/2023;139837;Store 15;12;;
16/12/2023;139494;Store 14;42;;
16/12/2023;139585;Store 1;427;;
16/12/2023;139911;Store 7;146;;
16/12/2023;139565;Store 13;642;;
16/12/2023;139528;Store 6;85;;
16/12/2023;139813;Store 5;83;;
16/12/2023;139444;Store 9;4;;
16/12/2023;139604;Store 4;19;;
16/12/2023;139441;Store 6;28;;
16/12/2023;139497;Store 3;2;;
16/12/2023;139849;Store 14;30;;
16/12/2023;139911;Store 3;63;;
16/12/2023;139480;Store 4;2;;
16/12/2023;139903;Store 6;18;;
16/12/2023;139483;Store 8;30;;
16/12/2023;139651;Store 16;58;;
16/12/2023;139514;Store 8;5;;
17/12/2023;139691;Store 5;8;;
17/12/2023;139537;Store 2;13;;
17/12/2023;139653;Store 5;865;;
17/12/2023;139465;Store 15;57;;
17/12/2023;139680;Store 4;21;;
17/12/2023;139607;Store 3;1;;
17/12/2023;139508;Store 5;49;;
17/12/2023;139485;Store 15;79;;
17/12/2023;139708;Store 8;43;;
17/12/2023;139649;Store 9;893;;
17/12/2023;139661;Store 12;80;;
17/12/2023;139538;Store 11;3;;
17/12/2023;139710;Store 1;227;;
17/12/2023;139841;Store 9;47;;
17/12/2023;139593;Store 5;22;;
17/12/2023;139631;Store 1;59;;
17/12/2023;139523;Store 14;12;;
17/12/2023;139763;Store 3;68;;
17/12/2023;139509;Store 10;18;;
17/12/2023;139704;Store 5;595;;
17/12/2023;139533;Store 3;33;;
17/12/2023;139428;Store 9;21;;
17/12/2023;139535;Store 5;27;;
17/12/2023;139645;Store 5;32;;
17/12/2023;139557;Store 1;29;;
17/12/2023;139836;Store 6;105;;
17/12/2023;139674;Store 13;22;;
17/12/2023;139520;Store 7;22;;
17/12/2023;139648;Store 11;2;;
17/12/2023;139704;Store 1;16;;
17/12/2023;139508;Store 2;41;;
17/12/2023;139425;Store 6;71;;
17/12/2023;139866;Store 15;7;;
17/12/2023;139614;Store 9;266;;
17/12/2023;139640;Store 14;574;;
17/12/2023;139667;Store 15;86;;
17/12/2023;139840;Store 16;24;;
18/12/2023;139873;Store 9;2712;;
18/12/2023;139573;Store 14;418;;
18/12/2023;139717;Store 6;166;;
18/12/2023;139742;Store 12;33;;
18/12/2023;139494;Store 4;106;;
18/12/2023;139476;Store 3;665;;
18/12/2023;139749;Store 9;386;;
18/12/2023;139550;Store 15;11;;
18/12/2023;139539;Store 13;195;;
18/12/2023;139609;Store 12;50;;
18/12/2023;139913;Store 16;70;;
18/12/2023;139905;Store 3;62;;
18/12/2023;139798;Store 1;121;;
18/12/2023;139666;Store 7;10;;
18/12/2023;139874;Store 4;34;;
18/12/2023;139547;Store 11;56;;
18/12/2023;139770;Store 6;16;;
18/12/2023;139868;Store 10;372;;
18/12/2023;139840;Store 12;492;;
18/12/2023;139434;Store 4;51;;
18/12/2023;139476;Store 12;6;;
18/12/2023;139882;Store 5;1;;
18/12/2023;139927;Store 11;22;;
18/12/2023;139614;Store 9;10;;
18/12/2023;139605;Store 10;12;;
18/12/2023;139747;Store 10;29;;
18/12/2023;139545;Store 3;53;;
18/12/2023;139809;Store 2;240;;
18/12/2023;139897;Store 2;34;;
18/12/2023;139888;Store 13;80;;
18/12/2023;139497;Store 14;16;;
18/12/2023;139657;Store 12;15;;
18/12/2023;139480;Store 14;213;;
18/12/2023;139440;Store 16;24;;
18/12/2023;139412;Store 7;14;;
18/12/2023;139693;Store 9;8;;
18/12/2023;139659;Store 5;48;;
19/12/2023;139824;Store 12;361;;
19/12/2023;139589;Store 14;38;;
19/12/2023;139918;Store 16;8;;
19/12/2023;139915;Store 13;286;;
19/12/2023;139886;Store 1;85;;
19/12/2023;139820;Store 13;56;;
19/12/2023;139407;Store 2;37;;
19/12/2023;139771;Store 15;47;;
19/12/2023;139537;Store 5;427;;
19/12/2023;139556;Store 9;64;;
19/12/2023;139940;Store 4;61;;
19/12/2023;139812;Store 2;2;;
19/12/2023;139630;Store 1;7;;
19/12/2023;139542;Store 7;4;;
19/12/2023;139942;Store 14;57;;
19/12/2023;139882;Store 13;20;;
19/12/2023;139441;Store 8;6;;
19/12/2023;139618;Store 6;31;;
19/12/2023;139616;Store 2;30;;
19/12/2023;139779;Store 11;7;;
19/12/2023;139544;Store 8;241;;
19/12/2023;139657;Store 11;26;;
19/12/2023;139782;Store 3;71;;
19/12/2023;139716;Store 3;42;;
19/12/2023;139899;Store 13;9;;
19/12/2023;139513;Store 10;1;;
19/12/2023;139897;Store 11;10;;
19/12/2023;139516;Store 2;46;;
19/12/2023;139584;Store 3;27;;
19/12/2023;139808;Store 14;382;;
19/12/2023;139493;Store 1;78;;
19/12/2023;139740;Store 6;1;;
19/12/2023;139454;Store 4;2766;;
20/12/2023;139496;Store 15;50;;
20/12/2023;139774;Store 9;43;;
20/12/2023;139643;Store 1;863;;
20/12/2023;139812;Store 6;75;;
20/12/2023;139786;Store 9;25;;
20/12/2023;139881;Store 11;33;;
20/12/2023;139854;Store 3;33;;
20/12/2023;139921;Store 16;30;;
20/12/2023;139663;Store 8;57;;
20/12/2023;139468;Store 15;24;;
20/12/2023;139458;Store 11;57;;
20/12/2023;139587;Store 16;44;;
20/12/2023;139765;Store 11;39;;
20/12/2023;139560;Store 4;133;;
20/12/2023;139941;Store 11;64;;
20/12/2023;139458;Store 10;77;;
20/12/2023;139866;Store 3;4;;
20/12/2023;139505;Store 5;322;;
20/12/2023;139589;Store 16;262;;
20/12/2023;139937;Store 14;133;;
20/12/2023;139821;Store 15;70;;
20/12/2023;139930;Store 16;98;;
20/12/2023;139848;Store 4;101;;
20/12/2023;139562;Store 9;38;;
20/12/2023;139660;Store 14;159;;
20/12/2023;139905;Store 16;112;;
20/12/2023;139402;Store 11;3;;
20/12/2023;139647;Store 8;58;;
20/12/2023;139699;Store 12;30;;
20/12/2023;139453;Store 11;63;;
20/12/2023;139837;Store 15;55;;
20/12/2023;139607;Store 7;88;;
20/12/2023;139642;Store 9;231;;
20/12/2023;139711;Store 9;16;;
20/12/2023;139804;Store 8;46;;
20/12/2023;139653;Store 14;41;;
20/12/2023;139650;Store 10;23;;
20/12/2023;139792;Store 11;29;;
20/12/2023;139517;Store 14;55;;
20/12/2023;139634;Store 5;35;;
20/12/2023;139460;Store 3;41;;
20/12/2023;139863;Store 11;120;;
20/12/2023;139598;Store 16;233;;
20/12/2023;139884;Store 3;31;;
20/12/2023;139520;Store 7;233;;
20/12/2023;139438;Store 1;7;;
20/12/2023;139470;Store 8;10;;
21/12/2023;139914;Store 2;5;;
21/12/2023;139459;Store 12;8;;
21/12/2023;139643;Store 16;224;;
21/12/2023;139830;Store 6;278;;
21/12/2023;139907;Store 12;279;;
21/12/2023;139735;Store 6;92;;
21/12/2023;139416;Store 7;416;;
21/12/2023;139941;Store 2;97;;
21/12/2023;139535;Store 1;243;;
21/12/2023;139567;Store 10;3323;;
21/12/2023;139531;Store 1;104;;
21/12/2023;139441;Store 13;33;;
21/12/2023;139562;Store 3;11;;
21/12/2023;139423;Store 8;58;;
21/12/2023;139681;Store 3;12;;
21/12/2023;139853;Store 15;305;;
21/12/2023;139405;Store 2;216;;
21/12/2023;139606;Store 7;50;;
21/12/2023;139401;Store 1;22;;
21/12/2023;139931;Store 14;21;;
21/12/2023;139798;Store 15;98;;
21/12/2023;139779;Store 15;91;;
21/12/2023;139452;Store 5;269;;
21/12/2023;139495;Store 4;50;;
21/12/2023;139665;Store 9;11;;
21/12/2023;139810;Store 5;2;;
21/12/2023;139828;Store 4;21;;
21/12/2023;139891;Store 13;25;;
21/12/2023;139595;Store 2;41;;
21/12/2023;139928;Store 7;7;;
21/12/2023;139797;Store 4;8;;
21/12/2023;139626;Store 8;82;;
21/12/2023;139460;Store 13;29;;
21/12/2023;139919;Store 15;84;;
21/12/2023;139936;Store 10;12;;
21/12/2023;139586;Store 13;21;;
21/12/2023;139816;Store 12;23;;
21/12/2023;139705;Store 11;38;;
21/12/2023;139592;Store 14;66;;
21/12/2023;139911;Store 15;14;;
21/12/2023;139905;Store 8;6;;
21/12/2023;139448;Store 7;30;;
21/12/2023;139685;Store 1;7;;
21/12/2023;139490;Store 5;16;;
21/12/2023;139921;Store 13;51;;
21/12/2023;139701;Store 7;102;;
21/12/2023;139723;Store 2;39;;
21/12/2023;139585;Store 9;46;;
21/12/2023;139538;Store 13;126;;
21/12/2023;139478;Store 14;13;;
21/12/2023;139620;Store 16;52;;
21/12/2023;139570;Store 6;59;;
21/12/2023;139518;Store 5;108;;
21/12/2023;139434;Store 9;481;;
21/12/2023;139719;Store 16;29;;
22/12/2023;139459;Store 13;12;;
22/12/2023;139680;Store 3;5;;
22/12/2023;139614;Store 3;3;;
22/12/2023;139878;Store 2;21;;
22/12/2023;139830;Store 13;11;;
22/12/2023;139830;Store 2;47;;
22/12/2023;139463;Store 11;44;;
22/12/2023;139863;Store 6;114;;
22/12/2023;139473;Store 12;9;;
22/12/2023;139429;Store 2;4;;
22/12/2023;139883;Store 8;9;;
22/12/2023;139638;Store 11;49;;
22/12/2023;139938;Store 6;28;;
22/12/2023;139556;Store 4;50;;
22/12/2023;139637;Store 11;1;;
22/12/2023;139574;Store 15;1;;
22/12/2023;139941;Store 13;84;;
22/12/2023;139420;Store 4;9;;
22/12/2023;139883;Store 3;5;;
22/12/2023;139808;Store 9;100;;
22/12/2023;139932;Store 10;6;;
22/12/2023;139937;Store 11;658;;
22/12/2023;139543;Store 11;2;;
22/12/2023;139589;Store 7;160;;
22/12/2023;139428;Store 3;36;;
22/12/2023;139543;Store 7;62;;
22/12/2023;139399;Store 16;66;;
22/12/2023;139875;Store 3;38;;
22/12/2023;139469;Store 15;293;;
22/12/2023;139939;Store 15;18;;
22/12/2023;139607;Store 4;25;;
22/12/2023;139669;Store 1;17;;
22/12/2023;139743;Store 13;26;;
22/12/2023;139633;Store 11;17;;
22/12/2023;139785;Store 7;453;;
22/12/2023;139819;Store 12;96;;
23/12/2023;139595;Store 1;94;;
23/12/2023;139509;Store 7;135;;
23/12/2023;139462;Store 9;72;;
23/12/2023;139480;Store 11;91;;
23/12/2023;139923;Store 6;14;;
23/12/2023;139830;Store 7;81;;
23/12/2023;139896;Store 8;76;;
